iter	Logloss
0	0.6811794908
1	0.6718452141
2	0.5979614799
3	0.5643467746
4	0.5502328511
5	0.5498850733
6	0.533013755
7	0.5270854481
8	0.5147003574
9	0.4966800761
10	0.4965036947
11	0.4963574405
12	0.4900919972
13	0.4412467225
14	0.4327628445
15	0.4310103471
16	0.4234433278
17	0.4204452667
18	0.4196874845
19	0.409922197
20	0.4084635615
21	0.3820771701
22	0.3816436496
23	0.3801509367
24	0.3662394047
25	0.3659314508
26	0.3613483555
27	0.3611043155
28	0.3609020098
29	0.3544160312
30	0.336357274
31	0.3360994707
32	0.3221757084
33	0.3218028413
34	0.3173622342
35	0.315947105
36	0.29867977
37	0.2888785296
38	0.2880683815
39	0.2869256506
40	0.2867188033
41	0.2689891432
42	0.2624476102
43	0.2621955285
44	0.2567076921
45	0.255732598
46	0.2553357553
47	0.2551828202
48	0.2549235771
49	0.2543530956
50	0.2514565514
51	0.2477849112
52	0.2427828221
53	0.2369812917
54	0.236885792
55	0.2365031037
56	0.2364379843
57	0.2359174169
58	0.2357552931
59	0.2351686707
60	0.2321214087
61	0.2316658984
62	0.2316315636
63	0.2314723819
64	0.2311142512
65	0.2162202178
66	0.2122547355
67	0.2000163688
68	0.1999292873
69	0.1988874026
70	0.1982677962
71	0.1963562273
72	0.196312799
73	0.1962768063
74	0.1949773772
75	0.1946295662
76	0.1946112555
77	0.1943311715
78	0.1926131936
79	0.1920317427
80	0.1920014614
81	0.1919928017
82	0.1919856229
83	0.1917952729
84	0.1914205707
85	0.1906119604
86	0.1906084281
87	0.1888024364
88	0.1886244318
89	0.188096844
90	0.1874207965
91	0.1874195994
92	0.1868705559
93	0.1785756832
94	0.1779750337
95	0.1779678804
96	0.1779249828
97	0.1778989861
98	0.162577165
99	0.162512475
100	0.1624790835
101	0.1622598968
102	0.1576256186
103	0.1515545059
104	0.1502018011
105	0.1453631357
106	0.1453078302
107	0.1364105959
108	0.1363427503
109	0.1263307338
110	0.1239159122
111	0.1125693248
112	0.1124221773
113	0.1033688745
114	0.1006813663
115	0.09382539825
116	0.09363694834
117	0.08988249397
118	0.08319545406
119	0.08304824775
120	0.07660203648
121	0.07139334369
122	0.06733298416
123	0.06718139321
124	0.06252930565
125	0.05784585074
126	0.0539188571
127	0.05109293587
128	0.04843462364
129	0.04613869825
130	0.04359231623
131	0.04063103282
132	0.03785931883
133	0.03631652978
134	0.03431456522
135	0.03276319594
136	0.03167455174
137	0.03050080919
138	0.02904822063
139	0.02724221085
140	0.0257301007
141	0.02486312785
142	0.02351288033
143	0.02275187346
144	0.02162413355
145	0.02104808905
146	0.01998440558
147	0.01930016553
148	0.01833285312
149	0.01756563464
150	0.01686623055
151	0.01602473279
152	0.01546927795
153	0.0148373006
154	0.01434650334
155	0.01372495776
156	0.0132999196
157	0.01288583733
158	0.01248636962
159	0.01212547841
160	0.01156224181
161	0.01103415646
162	0.0108219026
163	0.01059629441
164	0.01014715378
165	0.009874499853
166	0.009652722225
167	0.009279623778
168	0.009009890718
169	0.008669570107
170	0.008321746328
171	0.00817526136
172	0.008000065997
173	0.007906026923
174	0.007656082344
175	0.007465601386
176	0.007268487604
177	0.007209177119
178	0.006965399048
179	0.006840794272
180	0.006777827579
181	0.006736278283
182	0.006550302151
183	0.006409639049
184	0.006376332149
185	0.006150334381
186	0.006060865429
187	0.005943235725
188	0.005813365598
189	0.005699843718
190	0.005664433992
191	0.005633252561
192	0.005493419463
193	0.005376249515
194	0.005259013951
195	0.005235503054
196	0.005217345669
197	0.005008502427
198	0.004851899099
199	0.004782481152
200	0.004716827572
201	0.004625109455
202	0.004527830816
203	0.004527801953
204	0.004527734382
205	0.004527734382
206	0.00444211427
207	0.004341629016
208	0.004263886304
209	0.004143357409
210	0.004143351342
211	0.00414333389
212	0.004143316444
213	0.004143316444
214	0.004143316444
215	0.004092380561
216	0.004092380561
217	0.004092380561
218	0.004092380561
219	0.004092380561
220	0.004092380561
221	0.004092380561
222	0.004092380561
223	0.004092380561
224	0.004092380561
225	0.004092380561
226	0.004092380561
227	0.004092380561
228	0.004068920339
229	0.004068920339
230	0.004068920339
231	0.004068920339
232	0.004068920339
233	0.004068920339
234	0.004068920339
235	0.004068920339
236	0.004068920339
237	0.004068920339
238	0.004068920339
239	0.004000417724
240	0.004000399256
241	0.004000385389
242	0.004000385389
243	0.004000385389
244	0.004000385389
245	0.004000385389
246	0.004000385389
247	0.004000385389
248	0.004000385389
249	0.004000385389
250	0.004000385389
251	0.004000385389
252	0.004000385389
253	0.00390619627
254	0.003906167419
255	0.003906167419
256	0.003884431445
257	0.003826854555
258	0.003746016304
259	0.003745997772
260	0.00369890309
261	0.003698897244
262	0.003698897244
263	0.003698843994
264	0.00362397871
265	0.003521551823
266	0.00348476889
267	0.003410768573
268	0.003410768573
269	0.003410768573
270	0.003369469524
271	0.003347743081
272	0.003347675748
273	0.003347675748
274	0.003332835891
275	0.003314292628
276	0.003263865426
277	0.003213059898
278	0.003177679696
279	0.00309594558
280	0.003095906199
281	0.003095879292
282	0.003072559272
283	0.003072552934
284	0.003072526339
285	0.003072475918
286	0.003072465109
287	0.003044386817
288	0.00300570416
289	0.002955796412
290	0.002955796412
291	0.002927941177
292	0.002927937436
293	0.002927934716
294	0.002908181771
295	0.002842737689
296	0.00280391205
297	0.002803903999
298	0.002803836391
299	0.002748954843
